Label,Tweets
Positive,Can Dostunuz Ýçin Adým Adým Köpek Kulübesi Yapýmý PetHayvan HayvanBakým https t co kL FOi qsk 
Positive,ben bu aþkýmýza olan inancýmý kaybettim
Negative,Muhâfazakar ailelerin çocuklarýnda karþý mahalleye özentilik onlar gibi olma isteði sonucu karþý mahalleden daha beter bir grup ortaya çýkarýyor Abartýlmýþ içkili fotoðraflar açýk resimler mide bulandýrýcý özünü küçümseyince medeni deðil soytarý oluyorsun 
Positive,huzur inceden yaðan yaðmurun sesidir ahmak islatan cinsinden
Positive,Betül Aþçý gibi ahlak yoksunu çoðu kiþi böyle. fýrlamalýk adý altýnda yapýlan bu rezillik cezasýz kalmamalý.
Positive,Kaþar peynirin kilosu artmýþ
Positive,diyecek bisey bulamadim bu guzellige
Positive,yemekteyiz içimde insan sevgisi olan puaným nedemek
Positive,"Erdoðan: ""Ayasofya'yý açmanýn bir götürüsü var. Ayasofya'nýn açýlmasýný isteyenler, yurt dýþýndaki camilerimizin baþýna ne gelir hiç düþünüyor mu? Ben bir siyasi lider olarak bu oyuna gelecek kadar istikametimi kaybetmedim."""
Positive,müzikal anlamda demet akalýn ý hande yener den önde tutanivedik serisinicem yýlmaz ýn filmlerinden daha baþarýlý bulan kadýn
Positive,Sýnava girebilmek istemek diye bi talep olabilir mi çýldýrýyorum ya 
Positive,Þuraya herkese yetiþmekten kendisine geç kalan birilerini çizelim.
Negative,Ben burda bir mal görüyorum ismi Cemal gorunumlu Can 
Negative,orospuya bak kalkmýþ atatürk'ü ýþid'le benzeþtirip diktatör diyor. tarihten kitaptan arþivden bihaber bu kahpelere iþkence edeceksin ya
Positive,allah iþlerinde bereket versin i nþlah
Negative,sen biraz þey misin ya beyinsiz falan
Positive,Son olarak Apollo 11 projesinde çalýþanlardan arasýnda deðerli astrofizikçi Dilhan Eryurt da vardý. NASAdan ayrýldýktan sonra ODTÜ Astrofizik bölümünü kuran deðerli Dilhan Eryurtu Google bugün bir Doodle hazýrlayarak andý
Positive,old youtuber tayfayý kim olduklarýný bilmediði için çöp kategorisine koyanlar... Yormayýn
Positive, Ne yaparsanýz yapýn asla soykýrýmý unutmayýn Çünkü unutulan soykýrým tekrarlanýr Aliya Ýzzetbegoviç Unutmadýk ve asla 
Positive,hayýrlý akþamlar saygýlar
Positive, Muharrem bey namaza davet bekliyormuþ Namaza davet ezandýr Gönlü namazda olanýn kulaðý ezanda olur 
Negative, alternatifburc Bunlar böyle iþte millete gerizekalý diyerek avunma çabasý içindeler gördüðüm en ezik ve acýnasý burç amk 
Negative,Bu millet yerli malý aptal okadar fabrika satýlýrken de aynen alkýþ ile destek vermiþti 
Negative,Ben böyle þansýmý sikem 
Positive,serdivan çocuk akademisinde hayaller yoðruluyor seramik hayat buluyor
Positive,düðün var dediler geldik
Positive,senin gülen yüzüne kurban bu serseri kalbim
Positive,apartman kapýsý þifrenizi 3 kere üst üste hatalý girdikten sonra dairenizin evrenden silindiði bir dünya düþünün
Positive,"Aile, Çalýþma ve Sosyal Politikalar Ýstanbul Ýl Müdürlüðü'nde eylem yapan kadýnlar gözaltýna alýndý"
Positive,yemekteyiz yarýn benim günüm  biraz gunume  oynayayim dedin  de batirdin be burcu
Negative,çok þükür açýldý da HDPkk lý vekil maskeli teröristlere ne oluyor ki onlarý ilgilendiren hatta namazsýz abdestsiz kansýz cenabet yunan artýklarýný ilgilendiren hiç bir þey yok 
Negative,Cibilliyeti bozuk olan bu zat!
Positive,Masaya koyduðum model; 5 gün tatil 2 gün çalýþ. Karantinaya eþ deðer.
Positive,Rabbim sizi baþýmýzdan eksik etmesin ol rabbulâlemin size ailenize esenlik saglýk sýhhat versin 
Negative,Sik kafalý uþaklar 
Negative,her dönemde liderlerin etrafýnda yavþak insanlar toplanýr bugün yok mu
Positive,Okulumuzda online sýnavda yaþanan maðduriyetlere gün gün tanýklýk ediyoruz
Positive,Sayýn medya direktörleri sevgili kardeþimizin bilgilendirmelerini okuyun lütfen belki lazým olacak bilgiler ya da izler bulabilirsiniz na sevgilerimle 
Positive,yeter artýk yeterrrrr 
Negative,yobaz
Positive,noktalama sayý etiketleme büyük harfle baþlama spam sayýlýyor kendi kendimizi spamlamayalým lütfenn
Positive,selamýn aleykum hayýrlý iþlerr
Positive, Þehitlerimizin Ruhu Þad Mekanlarý Cennet Olsun Ýnþallah 
Positive,Bireysel güçleniþin dalgalarý artýk oluþmaya baþladý ve önümüzdeki birkaç yýl içinde tüm gezegeni kaplayacaktir. 
Negative,Goblindeki ölüm meleði niye bu kadar yýkýk amk 
Negative,kadýn akýl hastasý muhtemelen þizofren ölen çocuk da zeka açýsýndan normal deðil bunlarý göremiyorsunuz pes 
Positive,Nedim Þener: Öyle anlaþýlýyor ki devlet kadrolarýnda FETÖden boþalan yerlere baþka tarikat ve cemaatler yerleþiyor
Negative,yarrak kafalý
Positive,Kurtulus savaþindan sonra Ayosofyanýn müzeye dönüþtürulmesi Batýya þirin gözükmek içindi 
Negative, Nihayet güzel bir haber Allah tez zamanda acil þifalar versin Bir daha ayýrmasýn Sen de o vicdan ve o yürek yok ancak 
Negative,göstersene lan yarrak kafasý  kuyruk yapma siktir git
Positive,bu tweeti retweetleyen ve sayfamýzý takip edenler arasýndan 2 kiþiye 8 kitaptan oluþan nazým hikmet ran kitap seti hediye
Negative,Offff ne yalanýr þimdi bu amcýk
Positive,`` Eðer Ayasofya açýlacaksa bu Camii olmalýdýr diyen Aytunç Altýndal ý rahmetle anýyorum mekaný cennet olsun Ayasofya mevzusunda önemli adým atan devlet büyüklerine teþekkür ederim ZincirlerKýrýldý 
Positive,kendimi hiç büyümüþ hissetmiyorum hala ne istersin diye sorduklarýnda çikolata falan istiyorum
Positive,"mozzarella, cheddar ve kaþar bu hamburgere konur"
Positive,Baðlanmam dediðimiz þeylere düðüm olduk. Bu da bizim yeniliþimiz olsun.
Positive,Sabrýn da bi ýrzý var
Positive,Ýhtimalleri de yaktýk
Negative,Her gun diyorum ki allahim iyiki iyikii cikarmisim hayatimdan aq vizyonsuzlarini 
Positive, UYARI YORUM Ýnsanlarý kýsýr ve kanser yapan insanýn fýtratýný bozan gýdalar hakkýnda konuþmak haber yapmak
Negative,Amk piçi aðladýðýn günleri ne çabuk unuttun göt veren 
Positive,"Çirkin kýzlarýn seksi giyinip egosunu tatmin ettiði uygulama. erkeklerin, bu çirkin ve seksi kýzlarý düþürmek için kapýþtýðý mecra"
Positive,Kadýnlar anlaþýlmak için yok Bir kadýný yaþayýn azizim Yaþanacak bir kadýný bulduysanýz anlamak için vakit kaybetmeyin 
Negative,lan amcýk sakýn hasta olma basýna bela olurum
Negative,þiþko insanlarýn duygularý incedir lütfen onlarý incitmeyin
Positive,Daha önce yaptýðým testte bu seçenek yoktu. 
Positive,Mhp Genel Baþkaný Bahçeli sosyal medya hesaplarýný kapattý
Negative,Siz kafayý yemiþsiniz gerçekten
Negative,ezik bir sürtük gibi karþýma geçip oynama maðduru
Negative,hayatýn orospu olur bi orospu uðruna
Negative, seydauzun Umarim bu insan musvetteleri surunerek can cekiserek geberirler Beyinsiz yaratiklar Allah belanizi versin 
Positive,"Bu Dünya'yý yakarsa ""sahte diplomalý liderler"" yakar "
Positive,12000 yýllýk tarihten geriye kalan bu video anlýk çekilmiþtir
Negative,bu gerizekalý sk beyinliler yedi yýldýr biz arkadaþýz bffiz diyen kiþileri shipliyor bu gerizekalý sk beyinliler beþ aydýr abim kardeþim bffiz diyen kiþileri shipliyor sonra biz þizofren oluyoruz kodumun sitesinde 
Positive, ve oluþan Bakanlar Toplantýsý nda 
Positive,Ýns gerçekleþir
Negative,sensin ezik tirrek
Negative,bi bitmedi bu dallama
Negative,en büyük sorun sensin bi siktir hit
Negative,ne korkacam kahpe götlek 
Positive,galiba demokrasi adýna demokrasi düþmanlarýna müsamaha ede ede kendimizi de demokrasimizi de yok edeceðiz korkarým
Positive, Bak bak hem kadýnlara hakaret et yok yanýk yok orta parmak küfür kýyamet sonrada bana hakaret et hepinizin gerçek yüzü
Negative,sinirden kurulduðumuz yerde orosbu dölü ayak ayak üstüne atýp sakýz çiðniyor kahpe evladý
Negative,ya yunan tohumu ya da þerefsizdir
Positive,esad ýn hayatta kalmasý zafer deðil bir bedeli var 
Negative,regl öncesi döneme sokayým kaþýmda sivilcenin iþi ne 
Negative,anestezi teknikeri bu içerikli konuþmalarý yapan bi çok eskort var para karþýlýðý yapýyorlar öðrenciden ne istedin pislik
Negative,biz bunlarin hepsine boyle yapanlara boyle konusanlara hirbo diyoruz
Positive,gözler kalbin aynasýdýr
Negative,Þu siteye girdiðim zaman güzel bir þeyler görürüm belki diyorum ama yok bir sürü  orospu çocuðu türemiþ gene evrenin anasýný sikeyim
Positive, Covýd tedavisinde kullanýlacaðý duyurulan yerli covýd ilacýmýz Favicovir ilacýna üretim ruhsatý verildi milletimize 
Positive, Hayýrlar feth ola Þerler def ola Gönüller þ d ola Allah sizden razý olsun Sayýn Cumhurbaþkaným 
Negative,maçtan önce yazayým mossoro dünyanýn en numaracý en anti profesyonel oyuncularýndan biri yine tonla pislik yapacaktýr
Negative,kafir ha kafir 
Positive,Kýsa saç özgüvendir ama benimki mecburiyetti jshshshs yakýþmýþ ama 
Negative,Al duvar vurrrr ama sabaha kadarrrr iyice olmayan beyninin prkmezsi aksýn götlek 
Negative,at gibi anneni teyzeni zorla bagýrta bagýrta saclarýný asýla asýl amlarýndan siker döl içinde býrakýr kirletirim
Positive,tatilse tatil
Negative,grup cenabet deðil mi bu ya
Positive,allahýn rahmet bereket ve hidayeti üzerine olsun
Negative,lanet karý
Positive,"Musmutlu, huzurlu sabahlarýnýz olsun. "
Negative, sporx Gerzek doðdugundan beri þampiyon olamýyorsun ve hala Galatasaray la sidik yarýþý yapmaya kalkýosun Maloz 
Positive,danla bilic e tavuk diyen amca
Positive,Online sýnav yapýlmasý aþýrý saçma. Trakya Üniversitesi ödev sistemi uyguladý bize ve zor olsa da ben bundan çok memnunuz
Negative,Elife bak her parkurda avantajlý sen iken hic sesin cýkmýyordu hepiniz hazýmsýzsýnýz
Positive,Kaç sene psikiyatri de çalýþtým. Þöyle kafayý yemiþlik görmedim.
Negative,SUS LAN BURAK KODUMUN APTALI OC KÖPEK PÝSLÝK EVET HERKES HAKSIZ BARIÞ HAKLI CNM GÖTÜNE NEFRET EDÝYORUM SENDEN PÝC 
Negative,allam sen bizi yüzü lokum  huyu bokum gibilerden koru yareppim
Positive,ucretli öðretmenler magduriyetlerinin giderilmesi için kadro
Negative,aðzýna yarragi koydum ferahladim
Negative,maicon tam bir pislik
Positive,bu kirli dünyada pislik bir piyasanýn içinde temiz kalmayý baþarabilen sayý lý insanlarýn içinde yer aldýðýnýz için iy
Positive, Katilin evli ve bir KIZ ÇOCUÐU babasý olmasý C M A deðil Cemal Metin Avcý 
Positive,Siz anlayana kadar biz anlatmaya ve belgelemeye devam edeceðiz. Bu sistem hukuksuz!
Positive,Darbelere karþý demokrasi kampanyasýnýn ýkinci aþamasýný Ankara'da baþlattý.
Positive,"Hakkari Çukurca'da teröristlerce düzenlenen saldýrý sonucu þehit olan iki kahraman askerimize Allahtan rahmet, aileleri ve yakýnlarýna sabýr diliyorum. "
Positive,izmir gediz deltasýna körfez geçiþ otobaný yapýlmasýn flamingolar yok olmasýn
Positive,Allah düþmanýnda kalitelisini versin
Negative,hele haspama bak cemale sadece zararsiniz nisa cemalle o kadar oy atti ama yasin gibi her yere paylasmadigi icin nankör sizin zihniyetinze sokayim evet herkes dogru insan bir tek nisa nankör sizsiniz nankörrrrrrrrrrr 
Positive,"Kâbe yeniden heykelle, putla dolsun"""" demekle """"Ayasofya kilise olsun"""" demek aynýdýr!"
Positive,þimdi ders çalýþmaya çalýþacaðým inþallah çalýþýrým
Negative,Artýk geber yaw yeter nasýl bir þoför ki buna hep yaþam akýtýyor.. demek bide zenci olsa
Positive,Ýnsanlar çok kötü Sarýl bana 
Positive,hadi yee bakalým ellerin çikolata olmuþ
Positive,saðlýklýhuzurlu musmutlu bir
Positive,Sende güzelliðine güzellik katýyorsun tatlum 
Positive,Türkçe konuþurken türkçe konuþun ingilizceyi sokuþturmayýn cümlenin orta yerine emanet gibi 
Positive, Bu kiþi milletvekili olsun diye bir pazar günü hiç üþenmeden evinden kalkýp oy kullanmaya giden zat bize burada akýl 
Negative,her gün ölüyor o pislik 
Positive,Yarýn sýnavýna girecek olan tüm öðrencilerimize baþarýlar dileriz.
Positive,tamam sosyal demokrasi falan eyvallah ama serkan daha da bozmaz dedik fakat sen
Negative,Defol aq yaptýðýnýz sýnavý sikem 
Negative,ayar etti amk hasta yakýný karý dik dik bakýyor saçma sapan stajyer arkadaþa laf ediyor sen yardým etmiyorsun diye
Positive,erkekler cumadayken size öðüt vereyim kýzlar boþuna okuyup sabahlara kadar ders çalýþarak gençliðinizi heba etmeyin tek
Negative,Bu kafirin kafasýna 32 el sýkacaksýn...Bir daha bak kimse böyle halt yiyor mu?
Negative,doðum gününde ananýn amýna saðlýk diye mesaj attým orospu cocugu engelledi kötü biþeymi dedim sanki
Positive,Seni varya ilgiye boðar öldürürüm de henüz çok baþýndayýz þýmartmak istemiyorum 
Positive, Býçaklayarak yaraladýðý köpeði serbest kalýnca öldürdü Mahalledeki tüm köpekleri öldüreceðim dedi
Negative,hepinizden nefret ediyorum paçavraucubeaþifteþerefsizin önde gidenleri fotoðrafý
Positive, Bu Kurban Türkiye dahil farklý ülkede milyonlara ulaþan iyilik hareketimize siz de dahil olun
Negative,dedikodu yapmayý yalan söylemeyi kahpelik yapmayý ortalýk orospusu küçük pipili bir fahiþe olmayý ibne olmayý çok seviyorum 
Negative,köþede pusuyoruz sikeriz diye
Positive,git sen istersen ben gelemicem
Positive,"Türkiye'nin sorunu, Türkiye'nin insanýdýr."
Positive,Barýþ'a þuan inanýlmaz bir destek var
Negative,twitter da destekliyor siktir git hadi siteden
Positive,Bu kadýn bence yaptý ama hatýrlamýyor þizofren midir bilmiyorum ama ya rüyasýnda gördüðünü sanýyor ama öldüren o veya kafasýnda tasarlayýp uyguluyor daha sonra rüyam çýktý diyo her þekilde de cok korkunç ya 
Positive,Akparti büyük hastane neden yapýyor biliyormusunuz Hastalarý yürüterek öldürmek için Yorulsun acý içinde ölsün diye böyle piskopatlik görmedim 
Positive,Ulan elinden kuran düþürmeyen dilinden dua eksik etmeyen insanlar suç iþlemiyor mu Her cinayeti dine siyasi görüþe mi baðlayalým Evli adam genç bir kýzla olmuþ ve kýzý öldürmüþ Atatürk fotoðrafý paylaþan herkesi adam mý sanýyorsunuz her sakallýyý da hacý mý sanýyorsunuz 
Positive,bildiðim yalanlarý dinliyorum
Positive,Sakarya'da þiddetli patlama: Yaralý asker ve siviller var
Negative,siz hiçbir þeyi haketmiyorsunuz kürtler
Positive,Gergin olmamak icin sebep bulamayan var mi cidden ben ne tarafa baksam ana avrat kufur edicek en az 3 sey bulurum
Negative,sokam böyle iþe Almýyorum beINsport filan 
Positive,Selahattin Eyyubi muste Fatih Sultan Mehmed muste yok efendim bu þahýs mista Vallahi bunlar insandý Baþka hic bir þey degillerdi 
Positive,hüzün alabildiðine hüzün gece de
Positive,Yýl olmuþ 2020 hala Alevi Sünni muhabbetinden dolayý iliþkiler bitiyor rezalete bakar mýsýnýz
Negative,Bu aný yaþayacak kadar tipsiz ve aptal olmadýk çok þükür 
Negative,Ben doðrularý yazdým spamlayanlarýn anasýný götünden sikim
Negative,iþýl ýþýl her yer her yer sanki pavyon
Negative,azýcýk bende mutlu olayým ya tamam biþey istemiyorum kötü þirret uyuz insanlar benden uzak dursa da yeter ama nerde
Positive,biraz daha eðitsem gittikçe iyileþir mi acaba
Positive,depresyonu en aðýr þekilde yaþarken keþfettim bangtan beyleriyaptýklarý müziðe aþýk oldumhayata daha çok tutunmamý sað
Positive,þuna bakýn þunun tipine bakýn ben aðlarým ki ölürüm ben sana KÜÇÜK BEBEÐÝM ÇOK ÖZLEDÝM 
Positive,Lille paylaþtý Yusuf Yazýcý dan Zeki Çelik e þýk çalým 
Positive,Bodrumda satýlan 370 liralýk döner ve 185 liralýk pideyle ilgili Bodrum Belediye Baþkaný #Aras; Bir dönere 370 lira verilmez dedi
Negative,Mastürbasyon yapýcam ne sokayým yazýnnnn 
Positive,neyse konuþup ikna etti
Negative,Soytari yobazlar 
Negative,türkiye mi kaldý ki embesil adamýn emrinde yaþayan köle ruhlu aptal sürüsüne çevirdiniz ülkeyi
Positive,"alçakça yapýlan ahlaksýz,þerefsiz ve namussuz paylaþýmlarý lanetliyorum"
Negative,Niþanlýsý Nursedayý Götü Kanayana Kadar Sikiyor
Positive,"Kurtuluþ Savaþýnýn en önemli adýmlarýndan olup ""Milli sýnýrlar içinde vatan bölünmez bir bütündür, parçalanamaz. kararýyla Milli mücadelenin dönüm noktasý Erzurum Kongresinin 101. Yýl dönümünde Gazi Mustafa Kemal Atatürk ve tüm kahramanlarýmýzý saygý ve minnetle anýyorum."
Positive,danla keþke saçlarýný her zamanki gibi dalgalý yapýp zarif bir kalem elbise gitseydin
Positive,hayýrlý sabahlar
Positive,"Trabzon'un Of ilçesinde doðal yaþam alanýnda gezinen ayýyý tüfekle vuran iki vatandaþ, daha sonra cansýz bedenini yumrukladý."
Negative,bu kadýn þizofren hasta  
Negative,dollerimi sen yiyecen dümbük semih
Positive,çocuklarýnýzý uzak tutun bu video ve bu web sayfasýndan telefon ve tabletlerine indirdikleri tüm video ve oyunlar
Negative,siktir lan abd uþaðý þerefsiz idam edilmen lazým senin
Negative,Burayý kahvehane mi sandýn götlek msn deki babaný mý yazýyorsun 
Positive,Kendi silahýný yapamayan ülkeler düþmanlarýn müsaade ettiði kadar savaþabilirler.
Negative,modernleþicem diye gavat olmaya gerek yok geri kafalý olmak gavat olmaktan herzaman daha iyidir
Positive,exatlon parkuru survivor parkurlarýndan daha güzel 
Negative,fetöcüler ölsün sýkýntý yok onlarýn cezasý ölene kadar cezaevi bir an önce cezasý biter 
Positive,vardý demi böyle bi þarký
Positive,her sabah esnaflarýmýzý ziyaret ediyor hasbihal edip hayýrlý iþler diliyoruz
Negative,Aylýk k maaþ az mý amk ben bunlarla ayný yaþtayým üniversiteye bu yýl gidecem Adaletini enlemesine boylamasýna sikem dünya 
Positive,türkiye'de elraen ve delimine yi izlemek vardý
Positive,niye bir sürü duygu özaslan fotoðrafý görüyorum yanlýþ bi þey mi yaptým
Negative,Haksýzlýk = sercanin bunlara sert sokus yaþatmasý
Negative,azýcýk aklýn vardý onu da kafana vurduðun bardakla kaybettinneyine güvendin de aday oldunzirzop
Positive,"Ki sen, benim gözyaþlarmýda gördün"
Negative,Tam bir süzme oç du zat-ý muhterem
Negative,Yemin ediyorum görmemiþ orospu cocugu sayýsý o kadar çok ki
