Label,Tweets
1,Thank you: @smcsac @SacramentoZoo @ronnieledesma @entreprini My family and I had a great time at the #zootweetup. You truly spoiled us. 
1,"just heard Skillet's new single, Hero!!!! First time I heard it on the radio...  super excited for their new CD!!!!"
1,@Iamvidaguerra glad to see ur a comedy fan... just like me 
0,I really need to quit being so lazy today 
0,did not get any sleep last night  So tired  
1,"twenty20 tickets gone, twitter is awesome "
0,"also, noticed that @DanaLanePhoto has entered Sliver! #TOGether Wanna check it but cant see flickr photos here either "
0,@GeekySteph I agree unfortunately it's too cloudy now 
1,"@plusnet just fyi, &quot;Online Time13 days 1 hours 15 mins 51 secs&quot;; pretty sure nothing has changed at my end  the mysteries of compyootars."
0,really want to write fic but having writers block/lack of energy. uuugh mum's stickers still need to be drawn 
0,sorry Louis but prob not going to be able to watch you tonight 
1,@chinmay @vedica Hi this might you help out about waves. A dummy's guide to waves: a complete review  http://bit.ly/s0h3y
0,I requested to be a part of #ohnotheydidn't &amp; those biatches didn't accept me. 
0,"@babigur THANKS for da FYI!!! I may come home fishy but I'll be PAID! Uh, they wouldn't hire me- I have no experience "
1,"@jim_turner I know you've got a link that will explain what I've gotten myself into  I've heard of popularity growin b/c ppl got dugg, lol"
0,@KennyHamilton I was listening to Chris Brown then it was cut... Is it limited in time? I didnt hear you 
0,@asma_qt i miss you quite terribly 
0,"okay, tomorrow school again, today I have to do a lot of schoolwork - I HATE IT! homework is so boooring  arrgh"
1,I'm hosting Loteria and Toma Todo at my house tonite! Yay for gambling ;). FYI: they are traditional Mexican games 
0,Grandma is at the hospital after coughing blood... 
0,u give me fever  booo this is not the way to spend a vacation 
0,@Larryx360x am i too late? Im sorry i was sleeping 
1,@josieboy aww its me! Thats so sweet.    :p
0,eu queria que erase &amp; rewind fosse o prÃÂ³ximo single  +1 ou me without you
0,@anthonymartinez I'm fat now. 
1,I've been asleep for more than twenty-four hours. Mission accomplished. Sleep maybe then wildwood with the usuals!! 
1,@princess10piece Mornin how ru today 
1,youtube was a big help. 
1,Saturday night without my bf! But it's okay bcoz I have my family here 
1,@donnieklang I &lt;3 YOUR MUSIC! 
0,is cold. and bored. why is my house empty apart from me and the dog 
1,@jrkgirlnla good knight 
1,Yaay!! Bothers and Sisters!! Woo-Hoo!! 
0,@destroytoday I highly recommend buying all domains around your name. I wish I had snagged chriskennedy.com or christopherkennedy.com 
0,@tomjnichols that's ok...i thought u'd never come around to trailing me  lol. sure did make my day! ;-)
0,WHY IS NORMAL PROFIT A NECESSARY COST OF PRODUCTION. 
0,@BeejiveIM Still waiting for Apple to approve the 3.0 version? 
1,@Stevehoward999 @rosler i think we all know some of those ppl 
0,is off to the office now.  I wish I could stay home w/the hubs... 
0,Only one more day until deployment  Let's stop time right now PLEASE!
0,"@mekkanikal hehe, damn, was supposed to straight to the pool and get enrolled, didnt get a doc to certify me and was busy thru the week! "
1,"spent night w/the boys. J&amp;S, watched Ron White on Comedy Central, played COD4, stood in the rain, playing wierd zombie ps3 games again. "
1,@lipserviceradio OMG they'd be like wtf? but once they see the guys they'll approve! I mean they'll be smart and successful! 
1,Bored as hell. Txt  619 245 7622
1,"@cry123sni Whatever it takes, just do your thing. It feels so great when ppl start to notice it. I don't really see it, but other ppl do "
0,"@mgdoscher I dunno!  @facebook It says &quot;Page Unavailable We're sorry, this Page isn't available right now    I hope it didn't get deleted!"
1,@racheltp excellent 
1,@kennygo you should! The best part is.. They sell sekba! Original taste and bodyparts! 
1,holiday in 2 days  to sri lanka 
1,@vivid13 @jeffisageek @msgigglebox Have fun this morning. 
1,@SimonFilmer and you 
0,I'm back! And I never ever want to go through another week like that one ever again  Back to work with a bump now ...
1,JUST MIGHT BE PARANOIDDDDDDDDDDDDD. I can't wait to hear this live    x
0,@asdavis10 I know!! I just talked to my friend.  agh!!! lol
1,"seriously happy that summers in two weeks. never had a 6am wake up for classes ever in my life, and i never will again. "
1,"@ian_si ah, thanks for the sunshine, and coffee and toast. Day is better already! "
0,"jennifer weiner, some tylenol and bed. My tummy hurts  Will do more work and invitations tomorrow."
0,Okay today isn't a good day to be anti-social.  Lonely! Oh well...
1,Just got done playing drums with Gatlin at camp Barnabas. Good times! Great way to get your adrenaline pumping!. 
0,"Wasted, wasted, wasted. -__- I wish I was at the Giants game with @jjtl. I miss him. "
0,Had X-ray of my foot.  Good news- no fractures.  Bad news- extreme tendonitis &amp; no running until it's completely better 
0,Figures and rumours from North West and Yorkshire/Humber are making me nervous  Nice to see Greens polling so well in Manchester though.
0,@peterfacinelli awwwh that would have been the best birthday present (june 30) to see Rob Defranco in the bikini. but i will be in Spain 
0,SO tired :| want to go back to sleeeeeeeeeeeeeeeeeeep 
1,@jakemcclain  Me too bro!  Let's keep in touch.  
0,Got woke up by horrific heartburn...and I can't fall back asleep 
1,Orange is my new favourite colour  Totally.
1,@ROSSDUATEYOU it`s not gross ! it`s so pretty. 
0,Hmmmm now cancelation on New York!?  shit is looking bad! 
0,@iveeanne HOLY CRAP!  I feel sooo bad for Rob...I can't believe he has to deal with that many paparazzi every day!  
0,needs to start all the work she has to do today 
0,thinks @mymindisblank should go down so that she can answer my call 
1,@LaTtEX Not mine. A Philo major wrote a paper on Plurk - Motivation of Plurk Users and the role of Karma in Plurk. 
1,"I wish i knew how to swim, anyone wants to teach me? "
1,@emilyss2086 I can't wait to see it! and be a part of it this summer 
1,"@wahliaodotcom we're the host, i suppose we'd have to.  lol"
1,"@Sezwee to quote the theme song: &quot;you run, you slide, you hit the bump &amp; take a diiiiiive! Crocodile Mile!&quot; Basically a slip'n'slide "
0,I will soon fall  on my desk... and  it's 8:03 pm in Cali only 
1,@Nikki_Darling Scientology blocked you because of Kirstie Alley? Appears that they are freaking out facing all the criticism on Twitter 
1,FATHA GOD YEEESSSSS! GOODMORNING!     
0,recruitment workshop for 8 hours straight in about ... 7 hours (not really looking forward to it) aghhhhhhhh 
0,Power outage - no eggs for breakfast 
1,"@lily_pod Aw sweet! I, too, was enjoying the beautiful warmth of sun that danced between the breeze, fighting for the touch of my skin. "
1,"@JoyofZen mmmm it all sounds tasty. i had some spiced rum earlier, yummmmmyyyy also herbs are always good although better when shared "
0,"thoughts and prayers go out to the big homie Mike! rip exodus tyson, such a sad sad story "
0,@duwanese i hate finals!!!! 
1,yaaaahoooo tomorrow it should be good weather  I'm sooo happy 
0,"headache from oversleeping... Apparently, my grandads in hospital again... not good "
1,"@kaitmackinnon When you get a new iPod, be sure to use something like http://www.electronicwarranty.com/ for warranty coverage. "
1,"Usually Sunday. Chilled. Eurovision last night, well done Jade! I actually took a pic of when we were second!  x"
1,Lovely evening with her spaniard and denhamite!! 
0,My last week of having nothing to do is coming to an end.  but this hard work is all going to be worth it.
0,My heart hurts soo bad right now 
0,My cellphone is broken-which sucks 
1,"@hatpak12 Remeber my blue dolphin?  I wore it out, thinking Victoria day gift for me? "
1,@Jjbioh if you like 2 laugh..have a good time..follow me..its just that simple 
0,"im really in the mood for something to eat, i just dont know what! "
1,Making decorations for my dorm 
0,Is surfing the net... bored after work kinda tired too 
0,Getting Read6y For Work 
1,@nicknatashaj huh? What do you mean? Hahahaha 
1,Chillin at my best friends 
1,Gotta sleep and do that chemistry homework. 
1,PLAYIN THE GUITAR 
0,Someone call me!  I'm bored and lonely.
1,"ok first lot of photos are uploading, videos soon, shower now "
0,@RachelCantFly Seriously i am very much so jelous 
0,3 am bus station crowds are skeezy. Trying to keep cool by watching some @RyanStar videos from tonights show. Scary 
1,I'd like to get a tattoo of a paper clip.............b/c I'm about as straight as a paper clip 
0,Just finished pumping the ole basement for a second time since the rain flooded it!    Grrrrrrr
1,@smellyocheese But i reckon its not VERY oily. i do apply it on my skin at night 
0,"@Kimmi_McFly nope lol  but hey i get looked after now, i was worried id have a coughing fit again and be on my own lol! xx"
0,@Dannymcfly  I wish I could've been there! but I don't live in BsAs... I'm from Bariloche (1700 km away) you should come on vacation!
0,"A boozy weekend has been had, but now the inevitable return to reality. Newcastle WILL be relegated "
1,Watching corey in the house  [AyshiakiAyana]
0,Not as fun as it couldve been at church  valerie wasn't here!
0,"@DuraRoc probably worse now  but anyways, time to find out!"
0,is missing leah.  http://plurk.com/p/12ik3x
0,"Trying to get my passport at Loja do CidadÃÂ£o in Restauradores, Lisbon. There are 10 people ahead of me. Been here for more than an hour "
0,"bleh, not feeling good..bad day  laying in bed watching tv."
1,@Alyssa_Milano Have a great night and an amazing day tomorrow!!!  -Steve
1,should I sleep now? or continue reading? hmmm.... I guess I'll do the latter tomorrow morning.  Night Twitterverse!
1,brewing some coffee 
1,"@backstreetboys Luv you guys! I'm still voting and KTBSPA!! U guys r amazing  Luv, Krista  #BSB"
1,@Sznq heh - fame and celebrity a refuge for look at me narcissists 
1,watching hannah montana yall 
1,"cause everyone perfect in unusual ways, you see, i just wanna believe in me "
0,it is time to make the switch. is it going to be tweedeck or seesmic? i can't decide! 
1,@ReemEshra welcome to the world of Twitter 
0,@green_architect I had the same but for good reason.  Hope you feel better though Ã¢â¢Â¥
0,sooo much homework  can't wait till the bennies dance!
1,@omqaawdkaay YOU GO GIRL !!!!!!!!! 
1,@LVega3 I'm more careful these says with songs I learn the words to 
0,Night at the Museum II: Save your money   Very disappointed. Two chuckles and I literally had to fight to stay awake several times.
0,I miss my david 
1,"@rapturei crowdSPIRNG is not for everyone, but evil? I don't think quite, so...  Hang in there..."
0,I want die .. :'( why they hurts me? ...they don't care what i do  .
0,"Ouch...high heels can be torturing fr real...i walked arnd at the wedding, at moms work n a store n my feet are burning now "
1,"@alvionnella heheeheh your welcome sygg  muah muah, hope nothing's going to ruin it until 12.00am tomm. hey, if u hv no plans tom,make up!"
1,Insane girls night! Super funnn  okay well goodnight tweeps
1,loved yesterday. again soon! 
1,had a good day. much better than what it could have been 
1,Nothing better than having someone else cook for you.  
1,i love 'aw yeah' by the grates 
0,"Miss my Amy &amp; Scooty is crying  in West Palm Beach, FL http://loopt.us/YuSZUg.t"
0,"hey, this is actually sorta interesting! i dont want the bell to go! "
1,"@Irish1974 Yes, sadly it sort of is.  I guess that makes me Mopey today. "
0,Twitpic on twitterberry's not working. Says file type not supported. 
0,@Dannymcfly i wanna see you 
1,@babygirlparis Get someone to do it for you!  
1,Nighty Night. Can't wait for tomorrow/later. 
1,Mom get home. I want my tacos 
0,@chiniehdiaz I don't get it though. I wasn't on for an hour and then I sent like four tweets and it yells at me! I didn't do anything! 
0,"omg naughton is such an idiot, got moved "
1,??? ?? ??????? ?? ??? ?????? ?? ?????? comment reply ?? ?????. ????? ????. ??? ????  ???? ??????? ??? ???? ????
1,@mnrmg OMG So Hot!...I could go on and on about those two docs but I'll spare you....They are JUST SO F'able!!!!! K...I'm done 
1,theres nothing funnier than watching your best ginger friend fall into a lake full of duck. 
1,@melodya_ i'm actually already excited! i can only imagine.. 
0,@sweetu4ria The weather is horrible here too 
0, listening to sad songs 
0,planing blogg 10!                                mad that a vid got muted 
0,"@rinnicca Really? I've never had the Honest Tea Green Tea, but they've always steered me right on black tea. "
